id,note,url,vote_event_id
bf34469d-6172-4b3b-90f2-edd4df8585ad,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0854SFA3_38224.pdf,ocd-vote/b4fcfbd2-b224-46e1-914b-e91bc7db44ae
f43ef39b-2d9e-4315-9a1e-3ee67151b358,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0845_35727.pdf,ocd-vote/4dd59bbd-c27a-489a-92a8-30f0819bb4bb
deadc5d6-3795-4fff-89a1-fac565a71b5c,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0839_35727.pdf,ocd-vote/e0f004a7-3c7c-48f9-98fc-2a4709bf694c
c92dae33-a5f8-4833-a7f0-7fcfd52063b5,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0855_05112023_012000T.pdf,ocd-vote/5c1131b5-67a4-4364-9907-c5c4f7c0d5b9
8c039c6e-26d3-4cf2-852f-6a6846a89536,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0836_03302023_037000T.pdf,ocd-vote/85d2dcc6-9b0b-494b-a1ca-6e3ad1e12767
e493272e-4ca3-459f-a040-b0f42feb5e71,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0837_35727.pdf,ocd-vote/834c8b48-1fb8-4f28-a4e2-e9c130222449
9f8c4176-c7a2-4752-a8ff-8c48637aeaf7,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0839_05232024_012000T.pdf,ocd-vote/607de170-9175-4d8e-8f92-e6e279c7c88c
4cf61bd3-fea5-48ea-90b8-13f74caa911a,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0850SFA2_36614.pdf,ocd-vote/c0f1764c-55e5-497e-b545-16178a00fc5e
d35d3729-c478-4aba-969e-b0e02ee892a1,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/committeevotes/10300SB0836_37053.pdf,ocd-vote/200c986c-48c0-440f-9413-a6019f114664
61a11a5c-96fb-4fda-ac0a-cb3ca3e45cc3,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0834_35727.pdf,ocd-vote/b5a5fac3-95c0-4221-8cef-571fcc7eda01
9a9e6305-5260-40ab-9541-01277bb66528,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB1042_35727.pdf,ocd-vote/8edb5aec-f924-433a-bedd-7327ecd47718
54fd8d82-69d7-43bd-bda8-7335bac3caba,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0863_05232024_030000T.pdf,ocd-vote/c5197d2f-61d4-435e-8d87-739a9656f5e9
c5b3e474-cc85-4c45-84b1-e6a5fc510d85,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB1035_35727.pdf,ocd-vote/10a7421d-1638-4dec-b4a7-d7bb130ffd79
dee4f8b7-8ca1-4246-960e-3cbb37da6934,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0895SFA3_37297.pdf,ocd-vote/4f7910ca-d9b8-453c-99af-af93527992e4
5a176ed8-bc8a-4c52-bbb2-bf4a2a34a06c,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0897_35727.pdf,ocd-vote/0715c0b1-016b-4e27-b620-772137b0eb98
43810dc2-d11f-47d6-bc07-77fa3ea5bd61,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0896_35727.pdf,ocd-vote/c6bc5223-65d9-4842-913c-b391b9d8aa30
97781c9d-aa64-4ec5-a7a9-1958a4b08d52,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0901_35727.pdf,ocd-vote/c52643ae-231d-46bc-8fd9-e3f0129b0481
40504754-f22c-40c9-8625-6f8dcc43d65e,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0879_35727.pdf,ocd-vote/c4ac587a-07f4-4086-92bb-ecb173f62058
b3b25608-1ff5-45b9-8fb1-29391e5053a0,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0899_05232024_031000T.pdf,ocd-vote/f7726ceb-9c3f-43df-90af-7346f9cd38fd
44b2b241-aec9-4520-883e-8734d36eaf89,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0890_35727.pdf,ocd-vote/08c0e0cb-1dcb-42e9-829d-b4c141177712
f513fdc7-f3ad-40ca-9a51-950d5386b5f8,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0895_35727.pdf,ocd-vote/0ecd0142-a1ce-4894-b365-ecc6ac4b17e3
ad5c146a-5f09-47ce-bd77-e093f1717cf5,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/10300SB0898ham002_05242024_043000C.pdf,ocd-vote/5224e4ea-8b6e-46fa-9cc7-bfb7e7dfb530
b94498be-a438-40d5-9aae-81090a6529ef,,https://beta.ilga.gov/Documents/legislation/votehistory/103/senate/committeevotes/10300SB0872_35727.pdf,ocd-vote/c94ef314-6c83-4ed7-92e1-2ff976d2c67d
2b977e22-5903-4a20-954d-0836f47dd424,,https://beta.ilga.gov/Documents/legislation/votehistory/103/house/10300SB0859_05222024_035000T.pdf,ocd-vote/6f2b0713-d641-47a6-8715-0874a59be497
