id,identifier,motion_text,motion_classification,start_date,result,organization_id,bill_id,bill_action_id,jurisdiction,session_identifier
ocd-vote/2b2577cd-da6d-43a3-8ea8-be7812882b5d,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/8ca362cd-5ec5-41fc-953e-ba79b2965ca5,,Illinois,103rd
ocd-vote/fb3305c8-18e2-4f3d-852c-c4741231ec11,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d2d145d4-5e02-4797-9f61-3588a73b84dd,,Illinois,103rd
ocd-vote/67b34d86-3810-48a9-adfc-ce004901af6d,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ffac0ea9-7855-4243-b970-937cb358af09,,Illinois,103rd
ocd-vote/cb02f401-15d1-451e-8f67-e349d8cea9e9,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/6085f735-f110-42b6-a2da-3dcbba8d3ba9,,Illinois,103rd
ocd-vote/98523302-3163-451b-adc5-70fe89f16683,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b58a609e-e311-43b8-b1f4-ba2f0c2215ec,,Illinois,103rd
ocd-vote/e0602e1a-36eb-4a34-8b08-ba415aa44786,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/09191c01-3f29-47c3-b50f-dd77440c6c19,,Illinois,103rd
ocd-vote/804aaf78-645a-47f6-ad2f-6a0902fc5426,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/667d4744-b5d6-4c72-9ba3-69e4df858150,,Illinois,103rd
ocd-vote/49c6a9f3-2ace-4181-8ae7-7945f97c8602,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/97372e24-1376-4940-b1e3-52f94006df62,,Illinois,103rd
ocd-vote/ffd2140b-2966-447c-ae2e-5356b7260801,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/077c142b-9986-467b-9758-d14f214c3029,,Illinois,103rd
ocd-vote/ed1e458f-6a64-4471-8fa6-f50b9d4f4f7f,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/0438189a-42f5-4f9b-86f6-018462a2e322,,Illinois,103rd
ocd-vote/b5b94b9c-f070-4135-9626-2b177c0e2d6c,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b5bfb0b6-f1a2-432e-8ca3-b4aedcb2e557,,Illinois,103rd
ocd-vote/9f2fc1de-5719-4383-9842-52c3b98a336a,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2149b640-d9a6-460e-8c91-5f86ae97ae3e,,Illinois,103rd
ocd-vote/110a024f-f4ff-4820-ae39-2888d0b24be3,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d48bc596-3eb8-433e-acdd-c0a388580a47,,Illinois,103rd
ocd-vote/4f8aa847-fd9a-4a3a-9c61-2df3df055a15,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/0bdec0e5-cab3-4242-8b7d-73e62f3082c0,,Illinois,103rd
ocd-vote/23c1936d-ad16-4072-ae14-743a0350c460,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2eba9b87-9855-48c7-8646-a19bd0a2e4b1,,Illinois,103rd
ocd-vote/ca19b99e-0e4d-4ce0-bdfc-b934e96bb311,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/497c4e3e-21cf-4c3d-a234-350f818b83db,,Illinois,103rd
ocd-vote/865cf787-b85b-4913-9933-c52a6396c634,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/14b4ae7b-98c1-4fcf-ac1f-4ae1c2f55fb2,,Illinois,103rd
ocd-vote/ec2bbff6-2d7d-4aaf-8d89-32bf0e747063,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/1afd9160-5af3-470c-af63-5f63df63d8c1,,Illinois,103rd
ocd-vote/c2b3be39-35c0-4847-a8ae-20604370ce77,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/904014eb-0ffe-4d73-a9de-1cf42253746d,,Illinois,103rd
ocd-vote/7fa7cb82-bbc9-4005-b57f-cf4223e2394c,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/7e489676-ec3f-49c3-89a9-dde6328fee4e,,Illinois,103rd
ocd-vote/609fa720-5fac-4315-8f8c-68a67519ca24,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/71c0f645-2f2e-45a2-bd32-54b0cc2c80a4,,Illinois,103rd
ocd-vote/13552b3d-0a13-4d1c-abd7-71e6b5105ed6,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/564b85d7-ae72-4fb5-9a2b-66d22c2d8388,,Illinois,103rd
ocd-vote/88fe82d4-6cd2-4bcb-b8eb-ba0143a66f5b,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cae5737f-1c6e-4965-a06f-4d7ce7c89ec9,,Illinois,103rd
ocd-vote/a6641c2d-284f-40f3-aec7-8c4b32c351b4,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cbb4429f-f9d6-4965-b95c-f67c1fa75dd0,,Illinois,103rd
ocd-vote/08596998-3701-49b0-9f33-719d012dbcbf,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b1947363-8fae-46de-b136-ec2420c301d4,,Illinois,103rd
ocd-vote/efd8b731-eb07-4a3f-b7da-48bcfd7c0fb6,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/86d9397f-5795-4730-95d1-7404d26b14bc,,Illinois,103rd
ocd-vote/73addd24-b205-4bf8-a242-86e3aecacd01,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/39cbdfab-3c40-410e-8be9-a6380fdd45b2,,Illinois,103rd
ocd-vote/209a0807-3942-4693-a8db-dbf0c65cee53,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a2e74ac0-d253-44a6-b23f-d114f72075cd,,Illinois,103rd
ocd-vote/250c35f4-3a9d-4738-aedd-e18f7605e333,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/1cecc1c0-b453-4175-a858-35990f632d7a,,Illinois,103rd
ocd-vote/d45a5a89-18dd-4b87-a2fd-d99465d19f4b,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/3085e516-4e3e-4791-abd2-f0e43fafd0af,,Illinois,103rd
ocd-vote/5e29bbc0-8064-4bd8-8cc8-7589b2a24427,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/94264ace-d64c-4dc4-9a8d-9c3f233758fd,,Illinois,103rd
ocd-vote/ab0701ed-bef7-4964-8a3c-48e51a6dcf04,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b9021d59-54d9-4057-92df-3f4a2a3be478,,Illinois,103rd
ocd-vote/cce1c46c-64e9-4af4-b340-64fafef7db13,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/22ed10d0-5de5-4980-b22c-6f01bc869f33,,Illinois,103rd
ocd-vote/cefdcb0e-20aa-4e6c-bfc5-3f16d2a6a633,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2d926fbc-b0a6-44b2-8063-dbecc73e04e2,,Illinois,103rd
ocd-vote/cb972e70-b0c7-4e69-92eb-a61a5a9b8bb9,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/acf82cc1-dde7-455d-9430-ce8abe059394,,Illinois,103rd
ocd-vote/5a4eb1e5-9e49-4000-8328-c85631e4be77,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/50ab55eb-7b80-4584-a58d-f5131cfa9863,,Illinois,103rd
ocd-vote/ad230f7a-ee44-498f-b975-1793d44f118d,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/13a87d4a-2ef8-4178-b24f-d6250c3d7653,,Illinois,103rd
ocd-vote/4a809fc1-fd84-4a71-bb0a-565bef2a02a5,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/0d971b99-a62c-4778-adcb-9f1b445b539f,,Illinois,103rd
ocd-vote/c17eb46a-e798-408e-a450-1d84d530b00f,,Health Care Licenses,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a84122a3-99f8-4617-919d-149112071b88,,Illinois,103rd
ocd-vote/a97a98e2-ffb7-4cb7-883a-28469a2f2d96,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ca57c67e-40e3-435d-a5d5-61b69c67929b,,Illinois,103rd
ocd-vote/6cdeac91-ec38-406d-b0a4-2154924e310f,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d3f1f05b-7e4c-41d8-9036-989cd2e3646a,,Illinois,103rd
ocd-vote/e2038825-bee0-42f7-9d4d-06f9259ce727,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b09723a3-488c-4ad8-9179-c4243a97c22b,,Illinois,103rd
ocd-vote/9c6d0522-47b4-4be1-9365-842bc62e10d4,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/bce434e4-c5f2-4221-ba6f-2553c71a644e,,Illinois,103rd
ocd-vote/3e1708f3-54f5-4589-a984-8534c04fbf61,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ff24bba0-add6-4342-97a5-0b7b6811b427,,Illinois,103rd
ocd-vote/a982ed6f-59f1-4e49-9a19-5d60a49afdb2,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b253551e-7025-4017-ae85-e2099a1a3465,,Illinois,103rd
ocd-vote/53ee0231-4418-4929-8684-52a331a62b20,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/cd1737ca-a350-4ac2-aec2-07ce024da148,,Illinois,103rd
ocd-vote/5145967f-6b6c-4c33-82ba-d3eb9e8ce853,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/52b3e19d-0f16-4dac-b07e-a913f87cb2b8,,Illinois,103rd
ocd-vote/a5b83abd-6788-4288-9c25-7a3f683f9e50,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/48c4f792-4efb-43e6-a514-2665d2fc84c5,,Illinois,103rd
ocd-vote/9c24bc56-1557-4bc0-a756-3115f04be44a,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/0d84980e-0ab0-45bc-9834-fe7728e05e2e,,Illinois,103rd
ocd-vote/9c4d6a45-8fdc-4c77-b320-e64eaf15dea4,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/fc7001de-449e-41ac-bb60-327853937e4a,,Illinois,103rd
ocd-vote/21e4974e-cb53-4d1a-8f65-41594660cfa9,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/816ed674-f93f-4e29-a9d7-ca60eb97fdcf,,Illinois,103rd
ocd-vote/0c3b55ac-8685-4ba3-b5ab-4a57afaf64bb,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/7d8fcafc-78b8-45b6-a1b4-6992a49466a6,,Illinois,103rd
ocd-vote/ff690674-19f5-47eb-8116-5cf2e271c603,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/df170cd0-a407-4336-9d51-6e884abeec8d,,Illinois,103rd
ocd-vote/23bdcbea-b954-403d-b7f4-ad04df9d55df,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/bcf8ddf5-3803-41f0-bce5-7ae9b6ddb708,,Illinois,103rd
ocd-vote/bc282715-906a-4ae0-934f-21a3da790ee7,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/fe914056-53a9-4fe3-bada-f567ea0f3c03,,Illinois,103rd
ocd-vote/4b9bb0b1-1627-4740-b4ed-411548303502,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/2cfd9cdb-50ef-432f-a9e4-247dc8490d20,,Illinois,103rd
ocd-vote/54901680-9d0d-4aaf-9b13-4950cf57f912,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/3b233875-dbeb-459a-82d7-143ce31ced58,,Illinois,103rd
ocd-vote/f78ed35a-086a-4211-966e-6b85dfd034e6,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/47442cd2-0734-4c29-be2e-88d6e8b66549,,Illinois,103rd
ocd-vote/50280ca2-d1c8-4095-88b9-430e0fe702cf,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e608f6cc-bcd4-4f9c-a5db-2d0f6a0320b4,,Illinois,103rd
ocd-vote/481dc9e1-88e6-488a-9ace-288cf84e398e,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/63bda14d-864b-4d4b-9ab0-70fc986b176d,,Illinois,103rd
ocd-vote/5b93ef16-6ee5-4673-86cb-6f5369e85981,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/fa56a9d6-6283-4d43-a803-a7001efe38a9,,Illinois,103rd
ocd-vote/995aa25d-e872-43c7-8402-7ff1e19533f8,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/02139e82-1963-45cf-9d84-08124355100d,,Illinois,103rd
ocd-vote/c3f5534c-0e9d-456a-a637-7abacba195ed,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/573be2f3-e414-4551-abbd-a28459ae203c,,Illinois,103rd
ocd-vote/c5e076aa-f92a-4022-87e9-2eb352250a11,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4bd31627-eaa6-4e5a-9f6f-e7b5f07f7ea3,,Illinois,103rd
ocd-vote/9a2e9fd9-c3a7-46f6-b205-f063771445f2,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ae493d2d-0ca0-47a4-ab86-571b854ebb3d,,Illinois,103rd
ocd-vote/99f35748-2f7c-4075-bc15-d10c8a50660a,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/69815320-7429-401f-a43b-c896bd31689f,,Illinois,103rd
ocd-vote/6c7646b7-77b2-460f-a44c-58d22e284b8b,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/e71926f7-a1a9-4fee-9cff-e5cd90034d78,,Illinois,103rd
ocd-vote/d6aec579-d22a-4863-a087-6abe17afcad6,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/fd40b2e1-bd1f-41a5-8beb-35b50479427a,,Illinois,103rd
ocd-vote/7963af3d-a976-424d-b600-e532a49a9f74,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c433ab4e-17f5-4b21-9e0a-e755eaaf2b37,,Illinois,103rd
ocd-vote/ddebc16b-6dd6-438b-8b63-739cc2540e0f,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/ccd245ab-01ee-496c-991a-010e25291bf0,,Illinois,103rd
ocd-vote/e01151fb-1482-41c1-98fd-d687160db068,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/1acca3f3-22e9-4843-aec6-0c17245a2cd4,,Illinois,103rd
ocd-vote/74cb7b41-e51c-48c2-bf00-9910a179c5e9,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/5a4cea04-9635-4963-897e-7b55a90f1e6b,,Illinois,103rd
ocd-vote/c6953cfd-5c37-4b82-ab45-20df8f757ccf,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/a2cf05f6-bc19-4679-9d62-97d6735ca099,,Illinois,103rd
ocd-vote/25bbe27a-4871-4ee7-8984-8c905fcddcff,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/6180a3fb-6c46-43b4-97bf-4464d5bffe11,,Illinois,103rd
ocd-vote/fa709657-a24b-46d3-ac6d-5dc943e1c1fc,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/b6d8bc83-93ff-4e14-8daf-91ce706f6b5d,,Illinois,103rd
ocd-vote/890049ae-a6a2-4ab7-9d92-bc4eb909e26e,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/35dc4e7e-4e34-41da-9ff8-a01477d2ba9e,,Illinois,103rd
ocd-vote/6e8c40a2-68b4-4a65-a7a4-699bcf0abb3c,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4ae6cafc-34f2-41c9-8e2b-125e940de404,,Illinois,103rd
ocd-vote/37b7fdf6-626a-47bf-a030-3983719ff3a7,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/bf3a49a8-75e2-4326-bd87-9a5b30419e0f,,Illinois,103rd
ocd-vote/0539f85f-e2a7-4568-9dee-5bd5da9adf6b,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/543afaf5-4065-451c-af62-53261bc60627,,Illinois,103rd
ocd-vote/b9792516-56db-4460-bb12-0dca74d7624c,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/23f5a446-dd4d-4b7c-b37c-1e3075b4c84f,,Illinois,103rd
ocd-vote/61435040-0997-4f1a-b60b-1a58aad16c57,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c1c3ca25-86ac-45b0-b752-64265df803d9,,Illinois,103rd
ocd-vote/1dbec11c-b11c-4404-87a2-870c5371dc3a,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/69d0ef34-5e0f-4156-9ad6-85c54cf43a17,,Illinois,103rd
ocd-vote/625a4470-2bce-4f0a-874a-162b7336405e,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/af92cf84-efa7-48a0-9f63-4b655302ee0a,,Illinois,103rd
ocd-vote/5e482107-3c96-441b-91a5-3e4e3a196dfe,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/dfed9be4-443a-4b98-9113-f0b54dc51682,,Illinois,103rd
ocd-vote/d0831b2c-1dbd-4037-8210-260afd22be9c,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/8cf306ab-7ee8-4c15-a52b-5a9e465341b7,,Illinois,103rd
ocd-vote/bfc6cf17-8e3a-4e61-a241-6c7c09946f38,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d1976d41-474b-4b9d-b62d-fd10c2e5508e,,Illinois,103rd
ocd-vote/a976b23a-966a-4e1e-af34-c93e6708edbe,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4e7dcac8-5f24-4abb-b363-bfd75e417f04,,Illinois,103rd
ocd-vote/e8388a76-4410-43a5-a9dd-3ad92fcc5a1a,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/42344bc4-9791-43da-a0a9-4246d0474c60,,Illinois,103rd
ocd-vote/b7be6e5a-3da8-4d31-93e0-6c609ab0e247,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/1101b85c-0912-4ca4-80fb-1e94a2f6de05,,Illinois,103rd
ocd-vote/3c3bf910-f475-4384-b580-719c3171b865,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4b2e7363-a907-41a2-8885-b8eb5ab3b44d,,Illinois,103rd
ocd-vote/42e6fbbc-2e51-4b2d-95dc-a0639d65d091,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c66b6359-3fdc-444c-953a-6fa4aef58e6a,,Illinois,103rd
ocd-vote/f34acc6f-1504-480b-a139-ab1ca045b2f2,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/479b9c84-0aef-4212-829a-038e21c02b55,,Illinois,103rd
ocd-vote/c477e8d8-cfa8-4eb1-8742-21778d65eefc,,Human Services,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/82a0c146-34b1-4ca1-8ebd-683b7c707341,,Illinois,103rd
ocd-vote/fa143ad7-f765-492e-a846-d5b0b991d50f,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/c886dfc8-8b43-42d2-87ee-d491808ecd93,,Illinois,103rd
ocd-vote/eb78a14a-1db8-40d1-9958-062f648c1746,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/4b3bd9c3-c716-4fd8-9114-c35b67015647,,Illinois,103rd
ocd-vote/e833d5cb-8fe8-4a1e-b199-d1c9003aa4fe,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/251b91f1-f9ef-4a36-815a-8ce4ec900ce6,,Illinois,103rd
ocd-vote/2908c60e-463f-4bc0-8b6e-c797419e0b16,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/10f335df-5fa8-483a-8a93-ea3c396e3b4c,,Illinois,103rd
ocd-vote/002cef52-055a-45ac-a5fd-a85afe85b94e,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/0a49a03a-a860-4ec7-8891-51cb20beebfc,,Illinois,103rd
ocd-vote/953aeb43-e08b-43d1-bb60-2d3bc1b3c4e6,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/5522a8f5-8226-4ff2-936e-f4d3b4a67402,,Illinois,103rd
ocd-vote/e2bc455d-a8ed-4fe8-ba6a-4318eb2ca055,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/21db7914-ed16-4393-85c0-1eb505c41082,,Illinois,103rd
ocd-vote/3ed3d303-dcd9-4c02-8453-7fada261a6a7,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/70992f4b-92e2-460b-a498-695e1b77c1fe,,Illinois,103rd
ocd-vote/aa10a0de-5e3e-4ad4-882a-ebd82aa7302b,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/d54b9525-cb24-44f0-835d-a687905598b9,,Illinois,103rd
ocd-vote/5f79f424-fbce-40ac-91dd-5809500b66be,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/af679062-2939-4b9e-9f03-857b52e15e45,,Illinois,103rd
ocd-vote/6fcb085e-699f-464a-a7d4-0589025d189d,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/fa084e75-47db-4a0e-a5a8-546c3c593060,,Illinois,103rd
ocd-vote/880f13d7-2b37-4da5-8380-ec1213fe6f24,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/42d73c71-9c32-4eaf-a9aa-ea1e221b1861,,Illinois,103rd
ocd-vote/1e62c89d-1ecb-420c-ad49-282f2d401fe5,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/f3486db1-c3cc-4c77-9f38-5b79681b7ea8,,Illinois,103rd
ocd-vote/d84c20af-f197-4b68-a1c0-4dc1505a9f75,,Executive,[],2023-03-01,pass,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-bill/1623f6db-2c00-49c3-9845-c785d927074b,,Illinois,103rd
