id,vote_event_id,option,value
b435207f-96bb-4c69-b0db-d1bf2a93f739,ocd-vote/78d110a9-2e2f-479a-80f0-7c2cedaa1d26,not voting,0
df9f7d06-2c85-4cdd-8fc1-a88260799689,ocd-vote/78d110a9-2e2f-479a-80f0-7c2cedaa1d26,absent,0
3dcf1bbc-e3f0-4ddd-a65c-286c6ea042fb,ocd-vote/78d110a9-2e2f-479a-80f0-7c2cedaa1d26,excused,0
bac3a969-d783-406b-a237-4d2aeddf4772,ocd-vote/78d110a9-2e2f-479a-80f0-7c2cedaa1d26,other,0
b9f73600-2127-42c2-b7f5-5c0b11859943,ocd-vote/78d110a9-2e2f-479a-80f0-7c2cedaa1d26,no,0
43332676-fa11-4241-bff5-c54f13c5eea9,ocd-vote/78d110a9-2e2f-479a-80f0-7c2cedaa1d26,yes,12
65901b66-cd5e-435f-81bf-8b280093640e,ocd-vote/0a5e2dd1-a47f-4447-b286-2ff1c5009024,absent,0
4d1903d6-b143-4600-9b3d-aa951ecfeddb,ocd-vote/0a5e2dd1-a47f-4447-b286-2ff1c5009024,excused,0
b3d2b529-e94a-41df-b601-86fc3ede71d7,ocd-vote/0a5e2dd1-a47f-4447-b286-2ff1c5009024,other,0
1d563283-237c-4b6f-bc93-ea533a4c8ce3,ocd-vote/0a5e2dd1-a47f-4447-b286-2ff1c5009024,no,0
475ade0e-c222-4a66-8129-186eef8571d7,ocd-vote/0a5e2dd1-a47f-4447-b286-2ff1c5009024,yes,5
1baf7700-413a-47f3-970d-312c2419da51,ocd-vote/66e8a0ef-e4d4-49ce-8bc6-0d8d69511ffd,not voting,0
c2325b63-b2fd-42a3-8974-2911a7d6a780,ocd-vote/efe67429-1a2a-423b-8838-d6a7ed6430a8,not voting,0
590bc1e0-5dae-44ac-938e-f4912c3e776f,ocd-vote/efe67429-1a2a-423b-8838-d6a7ed6430a8,absent,0
9b6f5384-14f6-4e79-b79f-dc84d4810bcb,ocd-vote/efe67429-1a2a-423b-8838-d6a7ed6430a8,excused,0
1a15a935-2b9d-42cc-820a-e9329097670f,ocd-vote/efe67429-1a2a-423b-8838-d6a7ed6430a8,other,0
aa7daa3f-9913-4753-9091-c14f8a086dca,ocd-vote/efe67429-1a2a-423b-8838-d6a7ed6430a8,no,0
7c2ae761-7f38-43c7-a805-5184ee24eef4,ocd-vote/efe67429-1a2a-423b-8838-d6a7ed6430a8,yes,13
2b9eb18e-5482-4c4a-94f8-95d2e6609aab,ocd-vote/d2cad80d-e967-402a-b321-d20fc24ea09e,not voting,2
4f340c42-61bb-4644-94ee-81d9a45579c3,ocd-vote/d2cad80d-e967-402a-b321-d20fc24ea09e,absent,0
b3dc51b5-3fb4-4dbb-bfc0-a3f6f6feefc2,ocd-vote/d2cad80d-e967-402a-b321-d20fc24ea09e,excused,0
b1a5c8d1-57d6-4ed9-94e0-f23bf0c3569b,ocd-vote/d2cad80d-e967-402a-b321-d20fc24ea09e,other,0
69d0de80-dadf-42af-af96-af44fdf34271,ocd-vote/d2cad80d-e967-402a-b321-d20fc24ea09e,no,0
29d7a862-5482-4eeb-bde1-53a03de9106c,ocd-vote/d2cad80d-e967-402a-b321-d20fc24ea09e,yes,11
f1c1ade3-be02-403c-8e9f-43e6da3749ec,ocd-vote/f1f82e0c-eaab-445c-b874-65b1465b9921,not voting,1
9a61c4cb-b044-4f8b-8f36-f44a09ca7cbb,ocd-vote/f1f82e0c-eaab-445c-b874-65b1465b9921,absent,0
6cd4e0fd-931d-4f26-860b-62556652834a,ocd-vote/f1f82e0c-eaab-445c-b874-65b1465b9921,excused,0
2b36bd6f-a85d-4c41-88be-f29a2235215c,ocd-vote/f1f82e0c-eaab-445c-b874-65b1465b9921,other,0
87c80c5f-fc67-48e6-a3d9-708b9d6962f2,ocd-vote/f1f82e0c-eaab-445c-b874-65b1465b9921,no,0
0834083f-9ba3-4daf-820c-fc02c6dc8ca6,ocd-vote/f1f82e0c-eaab-445c-b874-65b1465b9921,yes,12
cf51b4b2-18ec-4a23-8ceb-9eaf7c49fc6c,ocd-vote/66e8a0ef-e4d4-49ce-8bc6-0d8d69511ffd,absent,0
7c1c21f4-48e1-4f19-a7ee-0e68a9c35c0d,ocd-vote/66e8a0ef-e4d4-49ce-8bc6-0d8d69511ffd,excused,0
7f63ed87-acb7-4d4e-a7bc-cd61893f6325,ocd-vote/66e8a0ef-e4d4-49ce-8bc6-0d8d69511ffd,other,0
60dcf859-4e71-4729-b818-cf5d97a857c2,ocd-vote/66e8a0ef-e4d4-49ce-8bc6-0d8d69511ffd,no,0
562d0a52-8c0e-4f32-b0f2-b3d92b0ece7b,ocd-vote/66e8a0ef-e4d4-49ce-8bc6-0d8d69511ffd,yes,13
f8e19ef1-56f1-43b6-95b7-5f8e2bb932c1,ocd-vote/90653541-8d6d-40ff-a9b6-e2aaf3503460,not voting,2
1ccc5460-c29b-4829-8759-312c8e35df66,ocd-vote/e90f317e-82c7-4532-b3c1-563d69283f92,not voting,2
df1831ca-50b7-4ac7-919e-991768494cfa,ocd-vote/e90f317e-82c7-4532-b3c1-563d69283f92,absent,0
7c9f240e-2be3-438d-8c59-cc75b0c5fa36,ocd-vote/e90f317e-82c7-4532-b3c1-563d69283f92,excused,0
25b98d52-4f8f-4f5a-85dc-d64afcb52993,ocd-vote/e90f317e-82c7-4532-b3c1-563d69283f92,other,0
c9723bf6-55dc-4e1f-9178-3c7327c6ae8c,ocd-vote/e90f317e-82c7-4532-b3c1-563d69283f92,no,0
57359d5d-3064-4c3a-8d51-f5bd50902f5d,ocd-vote/e90f317e-82c7-4532-b3c1-563d69283f92,yes,11
54e0b923-d50d-4a5f-b912-7f1aa60df6c4,ocd-vote/90653541-8d6d-40ff-a9b6-e2aaf3503460,absent,0
ec259e94-21e4-4f54-b77a-287f8160beb6,ocd-vote/90653541-8d6d-40ff-a9b6-e2aaf3503460,excused,0
ca70cfb4-c3ab-44d7-8a85-9668f4e88fe8,ocd-vote/90653541-8d6d-40ff-a9b6-e2aaf3503460,other,0
9ed35d07-2f4c-42b8-a5b7-b56b707cc2cd,ocd-vote/90653541-8d6d-40ff-a9b6-e2aaf3503460,no,0
9a3f525a-483c-4594-a52f-1fd231854d5c,ocd-vote/90653541-8d6d-40ff-a9b6-e2aaf3503460,yes,13
557c8605-678f-4183-9006-5ccab2d530b7,ocd-vote/a01ae6c4-80ec-4926-8826-277802d8e106,not voting,0
784edb50-c4df-48e2-b9a2-23e983252a5d,ocd-vote/56083078-6dbd-476e-8084-80244c7ef089,not voting,0
65cf4861-7cb4-4796-bfb4-ad5ae163c688,ocd-vote/56083078-6dbd-476e-8084-80244c7ef089,absent,0
05bedc54-ca88-4841-9d78-c8e1c82645db,ocd-vote/56083078-6dbd-476e-8084-80244c7ef089,excused,0
21d28374-d5fd-4986-b2fa-c26686d38f71,ocd-vote/56083078-6dbd-476e-8084-80244c7ef089,other,0
0e945259-6466-4644-b14b-b0baea1dc3dd,ocd-vote/56083078-6dbd-476e-8084-80244c7ef089,no,0
959afb98-2017-44bd-b660-04d906cf3fe0,ocd-vote/56083078-6dbd-476e-8084-80244c7ef089,yes,12
66f45d48-ee5d-426c-a23c-00f2dd49e176,ocd-vote/2adea615-f788-465c-aa69-6ae7f32adf71,not voting,2
17149785-e0d5-445f-95a1-b647bd4aa99c,ocd-vote/2adea615-f788-465c-aa69-6ae7f32adf71,absent,0
3a25586d-0c62-4cc6-8c22-5facd3a4038e,ocd-vote/2adea615-f788-465c-aa69-6ae7f32adf71,excused,0
46b89fe7-0031-4fc6-89fa-6e0a22d99b36,ocd-vote/2adea615-f788-465c-aa69-6ae7f32adf71,other,0
6fe49d7a-5720-4191-894b-61c54191deb3,ocd-vote/2adea615-f788-465c-aa69-6ae7f32adf71,no,0
8e7595bc-1908-4b14-aa0d-db4dadd45bf8,ocd-vote/2adea615-f788-465c-aa69-6ae7f32adf71,yes,11
1527fd38-6342-4209-ba7e-ef167ad13a50,ocd-vote/a01ae6c4-80ec-4926-8826-277802d8e106,absent,0
b496e6f9-6e35-4db7-9b88-3bbfdf4f79d7,ocd-vote/a01ae6c4-80ec-4926-8826-277802d8e106,excused,0
d18a8aa5-c4a6-401f-9d39-a4f626010fd9,ocd-vote/a01ae6c4-80ec-4926-8826-277802d8e106,other,0
d8112c08-1d93-4f37-945b-9a6f6dbbe48c,ocd-vote/a01ae6c4-80ec-4926-8826-277802d8e106,no,0
c35dfb99-0cc2-441e-a536-62718e461f80,ocd-vote/a01ae6c4-80ec-4926-8826-277802d8e106,yes,12
585ce49a-c455-411d-8eb5-8f03989e55bb,ocd-vote/03f40422-cab3-4e4a-97d5-05ba7e31f5ac,not voting,0
9557ce96-e08e-4c21-82b2-d089109c540a,ocd-vote/2f084a9a-357d-4d0a-b9d8-64d3a9704bcc,not voting,1
0b17fda6-5c77-4531-aca6-769e91e4d739,ocd-vote/2f084a9a-357d-4d0a-b9d8-64d3a9704bcc,absent,0
3b939c70-f083-42ca-9875-c1f21230122a,ocd-vote/2f084a9a-357d-4d0a-b9d8-64d3a9704bcc,excused,0
bad54131-46dd-4e87-98bf-72b5e9d60b63,ocd-vote/2f084a9a-357d-4d0a-b9d8-64d3a9704bcc,other,0
42a2dc53-38f3-49af-901d-1077783a9805,ocd-vote/2f084a9a-357d-4d0a-b9d8-64d3a9704bcc,no,0
bb527b05-9a9f-4ff4-b13f-4f0dadbb37e5,ocd-vote/2f084a9a-357d-4d0a-b9d8-64d3a9704bcc,yes,11
3c3990ec-698b-4877-b6b5-287e1287d5b5,ocd-vote/793c6afa-b8b3-4296-b47a-ed76935396a0,not voting,2
2b61c639-855d-43d3-9c4d-3fa3f41a7053,ocd-vote/793c6afa-b8b3-4296-b47a-ed76935396a0,absent,0
2ce9fcac-e403-4694-ba51-948eaca95e3f,ocd-vote/793c6afa-b8b3-4296-b47a-ed76935396a0,excused,0
0b48e1d9-5d1d-4446-a023-bfe15693d66d,ocd-vote/793c6afa-b8b3-4296-b47a-ed76935396a0,other,0
315631be-18f7-4884-97dd-77547c294868,ocd-vote/793c6afa-b8b3-4296-b47a-ed76935396a0,no,4
9e4e8e50-e1f1-4489-8495-30c2727a4049,ocd-vote/793c6afa-b8b3-4296-b47a-ed76935396a0,yes,11
33e56da5-de68-4ed0-84dd-a3f59f228798,ocd-vote/03f40422-cab3-4e4a-97d5-05ba7e31f5ac,absent,0
c280c4d5-6484-4e59-be5d-529b83710730,ocd-vote/03f40422-cab3-4e4a-97d5-05ba7e31f5ac,excused,0
b0b6416c-297a-4964-8a1a-fe125fe380db,ocd-vote/03f40422-cab3-4e4a-97d5-05ba7e31f5ac,other,0
3152af9f-b586-461c-9854-cae44660a38f,ocd-vote/03f40422-cab3-4e4a-97d5-05ba7e31f5ac,no,0
c1369d69-064a-4300-a3e8-5883b71fcdb2,ocd-vote/03f40422-cab3-4e4a-97d5-05ba7e31f5ac,yes,12
f75c4da8-29d3-486a-a9f6-00b22ced38f0,ocd-vote/b2f0a543-62b5-4b9e-a555-8672c08a3ebd,not voting,1
7d7035fe-a8c9-44fb-829a-69765a611704,ocd-vote/7a9960fd-dbb8-43fd-bee7-8f7daf2221da,not voting,0
78ee4ef5-52f7-463e-a35e-625977870b74,ocd-vote/7a9960fd-dbb8-43fd-bee7-8f7daf2221da,absent,0
7151f539-9ff2-4f4f-9648-5e9240c583ca,ocd-vote/7a9960fd-dbb8-43fd-bee7-8f7daf2221da,excused,0
d564b080-4ab5-40b7-b3a0-0f7d672f5001,ocd-vote/7a9960fd-dbb8-43fd-bee7-8f7daf2221da,other,0
64698d96-907f-4696-b18a-9eb636a92aff,ocd-vote/7a9960fd-dbb8-43fd-bee7-8f7daf2221da,no,4
502820c1-8de3-471a-b443-1315e62ab726,ocd-vote/7a9960fd-dbb8-43fd-bee7-8f7daf2221da,yes,8
bc89e5dc-1496-4eb3-94f6-84f4aef1f3d3,ocd-vote/b2f0a543-62b5-4b9e-a555-8672c08a3ebd,absent,0
50b39bb1-ca0e-40b7-8cc4-84336d0efadb,ocd-vote/b2f0a543-62b5-4b9e-a555-8672c08a3ebd,excused,0
cdeb07df-3144-44d2-a40e-c7052276551b,ocd-vote/b2f0a543-62b5-4b9e-a555-8672c08a3ebd,other,0
0ec5223a-92ea-49ab-b800-044ec03f5298,ocd-vote/b2f0a543-62b5-4b9e-a555-8672c08a3ebd,no,0
d78b9445-bd00-4940-a88f-965fb61e448a,ocd-vote/b2f0a543-62b5-4b9e-a555-8672c08a3ebd,yes,10
c556acf9-8411-47e6-890c-c997f3fda2ce,ocd-vote/3adfc886-7ebc-4697-b290-6ede34accb65,not voting,0
5569d7c5-8c84-4e1b-99e8-ce4c26e27128,ocd-vote/3adfc886-7ebc-4697-b290-6ede34accb65,absent,0
fed77e5d-5921-4aa2-aefd-55597f0ce6bd,ocd-vote/3adfc886-7ebc-4697-b290-6ede34accb65,excused,0
9365ecf6-d1b1-4ee3-9e78-aaa1875a0243,ocd-vote/3adfc886-7ebc-4697-b290-6ede34accb65,other,0
be45f36b-4253-4166-bf61-d6f760382073,ocd-vote/3adfc886-7ebc-4697-b290-6ede34accb65,no,0
3775b709-295c-4507-aa88-7e72349bae78,ocd-vote/3adfc886-7ebc-4697-b290-6ede34accb65,yes,12
a0d8da0f-50c0-4334-a68e-10881b586761,ocd-vote/836a9da1-2e3a-48b3-93da-01d93b9fe7cf,not voting,2
fd0edf05-29ac-46b7-9509-962f521e4d6d,ocd-vote/9bf6c157-8f3d-4ada-9682-9fff0570b019,not voting,0
068247a9-b548-4ec2-a698-5911b6d11eac,ocd-vote/9bf6c157-8f3d-4ada-9682-9fff0570b019,absent,0
b9e1547d-aaf0-4530-886b-eb0423b57bb8,ocd-vote/9bf6c157-8f3d-4ada-9682-9fff0570b019,excused,0
fd9e4a19-1a78-4534-b789-d04e1409b978,ocd-vote/9bf6c157-8f3d-4ada-9682-9fff0570b019,other,0
8338caa2-228a-42d8-bf6a-ec2a2a6fa618,ocd-vote/9bf6c157-8f3d-4ada-9682-9fff0570b019,no,5
ff94ec26-dab9-4ba0-8f79-2ecada7b36a3,ocd-vote/9bf6c157-8f3d-4ada-9682-9fff0570b019,yes,10
a08c4d38-d92a-4dad-853d-3ac85a7319c0,ocd-vote/6b118a03-b1b4-4461-b3bd-3e872c3d0838,not voting,3
dd7c9e42-d9aa-4562-b3c5-f11e8023c29c,ocd-vote/6b118a03-b1b4-4461-b3bd-3e872c3d0838,absent,0
2846e255-2dbb-41ae-9ec7-89ba09ce9621,ocd-vote/6b118a03-b1b4-4461-b3bd-3e872c3d0838,excused,0
9d8fc814-3f27-4419-8d45-4abbfdcd716f,ocd-vote/6b118a03-b1b4-4461-b3bd-3e872c3d0838,other,0
43203a50-434d-4b3e-b986-213f7160cc88,ocd-vote/6b118a03-b1b4-4461-b3bd-3e872c3d0838,no,0
45b7a157-b4b2-483e-a9ed-cf4ced84e550,ocd-vote/6b118a03-b1b4-4461-b3bd-3e872c3d0838,yes,20
9d76a49b-1de4-4256-a89d-d8fe2d5d930b,ocd-vote/836a9da1-2e3a-48b3-93da-01d93b9fe7cf,absent,0
45276bb3-b4ab-4eb7-a4ec-f38534164c53,ocd-vote/836a9da1-2e3a-48b3-93da-01d93b9fe7cf,excused,0
da742f92-f656-4a14-9081-8aa23717090c,ocd-vote/836a9da1-2e3a-48b3-93da-01d93b9fe7cf,other,0
0a793b5b-8b75-4e51-9f07-a1574c1d8fa4,ocd-vote/836a9da1-2e3a-48b3-93da-01d93b9fe7cf,no,0
a50019e9-f1bd-4522-b452-f080c42308a7,ocd-vote/836a9da1-2e3a-48b3-93da-01d93b9fe7cf,yes,11
b423aac3-a7c3-4b95-be89-01e580c9b91e,ocd-vote/b02cff00-0d5f-45d7-9cfc-7767fd8ff156,not voting,2
bd46b21f-070b-448f-8bcc-89cd5ece55db,ocd-vote/b02cff00-0d5f-45d7-9cfc-7767fd8ff156,absent,0
d6f401eb-58bb-4126-b2bd-67418adf8e9d,ocd-vote/b02cff00-0d5f-45d7-9cfc-7767fd8ff156,excused,0
a899e412-6f95-48ea-b854-632b8a427f2b,ocd-vote/b02cff00-0d5f-45d7-9cfc-7767fd8ff156,other,0
b02fc098-f63d-4881-a766-52ef8ed1ed67,ocd-vote/b02cff00-0d5f-45d7-9cfc-7767fd8ff156,no,0
5035ebe4-95f7-488c-bab5-f014e8c97e36,ocd-vote/b02cff00-0d5f-45d7-9cfc-7767fd8ff156,yes,11
dc9c4dcf-4702-4de6-b43b-3d2d0a9e72ac,ocd-vote/b724fbe5-9b4e-4f1c-83ab-c7930d540fa6,not voting,1
03132cbf-45b3-4b97-aa28-74a80b360ad1,ocd-vote/6fb5869d-260b-4e2f-98ca-306eb86f73f7,not voting,2
bf4e48f7-cc09-470e-924d-8743c6dcbc23,ocd-vote/6fb5869d-260b-4e2f-98ca-306eb86f73f7,absent,0
e31e478f-ef4f-4fb7-b450-188b48aeb06c,ocd-vote/6fb5869d-260b-4e2f-98ca-306eb86f73f7,excused,0
be020e43-5787-4c5f-aa30-8bd791e3ffd9,ocd-vote/6fb5869d-260b-4e2f-98ca-306eb86f73f7,other,0
543ce0d3-ec56-4022-9db7-fce9fce45734,ocd-vote/6fb5869d-260b-4e2f-98ca-306eb86f73f7,no,0
37a670b2-0b62-4160-8d0d-c6851d846264,ocd-vote/6fb5869d-260b-4e2f-98ca-306eb86f73f7,yes,11
3adf03e3-c0fb-43f0-be6e-0518806180b0,ocd-vote/31ebbce6-f881-45c8-9f49-d23f869ba3df,not voting,1
d9694319-4312-4276-a946-57831e679bf1,ocd-vote/31ebbce6-f881-45c8-9f49-d23f869ba3df,absent,0
0cf0df81-171b-4987-9918-95bd4334e112,ocd-vote/31ebbce6-f881-45c8-9f49-d23f869ba3df,excused,0
8f3d3448-3d87-403a-8d86-b62c8d62563b,ocd-vote/31ebbce6-f881-45c8-9f49-d23f869ba3df,other,0
483c37e1-4284-4648-bfe6-18c8c2c05641,ocd-vote/31ebbce6-f881-45c8-9f49-d23f869ba3df,no,4
f6126e38-6e06-48be-8635-913a7ae23fc2,ocd-vote/31ebbce6-f881-45c8-9f49-d23f869ba3df,yes,10
04bc53c8-c3af-4b00-8c4d-6caf1ece3337,ocd-vote/9187dc7b-beb8-4de2-b7cf-a6125b73fa91,not voting,0
6b312d28-b66f-4743-b00b-cc2087d8a7b2,ocd-vote/9187dc7b-beb8-4de2-b7cf-a6125b73fa91,absent,0
263deab3-c279-45a7-82f5-2ea8d5d1085a,ocd-vote/9187dc7b-beb8-4de2-b7cf-a6125b73fa91,excused,0
4216a764-8aea-447e-a712-bcad136a82fd,ocd-vote/9187dc7b-beb8-4de2-b7cf-a6125b73fa91,other,0
f16e3299-8f54-4fe0-a84c-875af2a7272e,ocd-vote/9187dc7b-beb8-4de2-b7cf-a6125b73fa91,no,0
63315b45-b6b4-48fa-a5dc-19e4c65a0959,ocd-vote/9187dc7b-beb8-4de2-b7cf-a6125b73fa91,yes,6
c26e866c-9709-40b1-9c79-0fe3f2076d5f,ocd-vote/b724fbe5-9b4e-4f1c-83ab-c7930d540fa6,absent,0
2a6841d5-c3fb-45b4-8124-5f3d96c95705,ocd-vote/b724fbe5-9b4e-4f1c-83ab-c7930d540fa6,excused,0
d2697814-0807-4966-8ebf-7b121a443acd,ocd-vote/b724fbe5-9b4e-4f1c-83ab-c7930d540fa6,other,0
37331b89-90ed-456c-bc88-d5ae23fbae43,ocd-vote/b724fbe5-9b4e-4f1c-83ab-c7930d540fa6,no,0
739318e8-ba1b-43fc-a2be-f9e2cff576b4,ocd-vote/b724fbe5-9b4e-4f1c-83ab-c7930d540fa6,yes,8
c474cefb-b424-4f6c-8369-4df929b7029e,ocd-vote/f87eb2f6-1f74-46f8-9d48-967aeef8d398,not voting,2
5ba5cc73-ec98-47e9-add7-7f7064a11ca4,ocd-vote/0ab77e40-58ad-43f7-8f63-29a275c4eb40,not voting,2
bf003651-12b4-49fa-9c3c-3ec031771067,ocd-vote/0ab77e40-58ad-43f7-8f63-29a275c4eb40,absent,0
446e5592-1244-435e-b2c0-207aab6ad843,ocd-vote/0ab77e40-58ad-43f7-8f63-29a275c4eb40,excused,0
d9448025-ad05-40ae-8bcf-580b450ef273,ocd-vote/0ab77e40-58ad-43f7-8f63-29a275c4eb40,other,0
3c1e0fcf-93a8-43bd-89f4-c75d353ce802,ocd-vote/0ab77e40-58ad-43f7-8f63-29a275c4eb40,no,0
69e3a7d9-6b80-449f-bd3e-704b77dd6834,ocd-vote/0ab77e40-58ad-43f7-8f63-29a275c4eb40,yes,11
6580626b-84d2-488e-9d76-d8cc722cf6f0,ocd-vote/2f1307dc-677b-4ff6-8c15-65b8834b638d,not voting,2
f512ee7b-4dec-4c41-ab32-5bbb8ae81b28,ocd-vote/2f1307dc-677b-4ff6-8c15-65b8834b638d,absent,0
f04c4ee4-46a5-4e0b-8c81-507d1d7972cd,ocd-vote/2f1307dc-677b-4ff6-8c15-65b8834b638d,excused,0
db24b9d4-8b19-4925-9967-9695a55aef5f,ocd-vote/2f1307dc-677b-4ff6-8c15-65b8834b638d,other,0
26e7d3cf-7230-4388-8d1b-f52bdf88500c,ocd-vote/2f1307dc-677b-4ff6-8c15-65b8834b638d,no,0
8b5a7f25-6368-4a26-94b5-80dc37f1df75,ocd-vote/2f1307dc-677b-4ff6-8c15-65b8834b638d,yes,11
a1eb42ff-7b25-497a-a514-239a199175e1,ocd-vote/f87eb2f6-1f74-46f8-9d48-967aeef8d398,absent,0
a115681d-61cc-4620-8d34-04af8548e28e,ocd-vote/f87eb2f6-1f74-46f8-9d48-967aeef8d398,excused,0
c1794c5e-895f-47db-b23c-d8d8bd30ab8b,ocd-vote/f87eb2f6-1f74-46f8-9d48-967aeef8d398,other,0
b364f38e-cb89-4f62-a7e4-ac5f0b360445,ocd-vote/f87eb2f6-1f74-46f8-9d48-967aeef8d398,no,0
44a35281-48ad-4805-a9cc-700c2e7e0026,ocd-vote/f87eb2f6-1f74-46f8-9d48-967aeef8d398,yes,18
c26b897a-1823-4de5-8325-f1a685fa8af6,ocd-vote/94834756-0a79-41b7-9781-5eb01eda19b2,not voting,0
7211b733-72ae-471f-a8a8-aea1d9681706,ocd-vote/f2b76311-be48-400a-be45-f032792d9729,not voting,2
13053388-cb0a-4eca-8621-86c271c819c4,ocd-vote/f2b76311-be48-400a-be45-f032792d9729,absent,0
4b9441a7-145d-4623-8c8d-b92d480545c5,ocd-vote/f2b76311-be48-400a-be45-f032792d9729,excused,0
9595a0f5-7e25-4978-b9ad-3892b70369c9,ocd-vote/f2b76311-be48-400a-be45-f032792d9729,other,0
8b8c845c-6453-47ac-896b-cdde555c2108,ocd-vote/f2b76311-be48-400a-be45-f032792d9729,no,4
7605154f-0f1d-43a1-ac91-b7773b2b1aa0,ocd-vote/f2b76311-be48-400a-be45-f032792d9729,yes,8
06acdc86-ad5e-4be9-acac-922f4dda9980,ocd-vote/78d0fb76-aa17-4330-b291-94f92f1f1c56,not voting,0
d54729bf-aa43-4bae-a5c2-cbea0a05d1d0,ocd-vote/78d0fb76-aa17-4330-b291-94f92f1f1c56,absent,0
09b9dbaf-03f1-409c-96c9-b3ec4019f5d1,ocd-vote/78d0fb76-aa17-4330-b291-94f92f1f1c56,excused,0
2a6e20f1-e832-48d7-8f41-8f70017083be,ocd-vote/78d0fb76-aa17-4330-b291-94f92f1f1c56,other,0
cc3f95e4-2c2f-42c8-ad4a-fa9fc3572891,ocd-vote/78d0fb76-aa17-4330-b291-94f92f1f1c56,no,0
abbf0b72-6c16-4148-94bd-85b0ca653bab,ocd-vote/78d0fb76-aa17-4330-b291-94f92f1f1c56,yes,13
0bc0e592-d2fa-43c1-b6c4-c38e879687aa,ocd-vote/0bc9f73e-d897-4512-a7f5-98469e6617c7,not voting,2
4ae36068-00f3-419e-a3a7-7dba68532992,ocd-vote/0bc9f73e-d897-4512-a7f5-98469e6617c7,absent,0
7a8852c4-3f99-403e-babf-44211518a7b0,ocd-vote/0bc9f73e-d897-4512-a7f5-98469e6617c7,excused,0
e98da774-fcaa-4144-94c2-e240cabf77cc,ocd-vote/0bc9f73e-d897-4512-a7f5-98469e6617c7,other,0
58a85f70-53fb-451c-b3aa-39f9daed883f,ocd-vote/0bc9f73e-d897-4512-a7f5-98469e6617c7,no,0
ff7f88a8-c0f0-4718-a748-5669424a0226,ocd-vote/0bc9f73e-d897-4512-a7f5-98469e6617c7,yes,11
e4a584eb-3ad8-49af-9479-ccc4b5136f59,ocd-vote/94834756-0a79-41b7-9781-5eb01eda19b2,absent,0
25c17f17-8a9e-4228-b684-670dfe555169,ocd-vote/94834756-0a79-41b7-9781-5eb01eda19b2,excused,0
4da06567-282e-4410-b2da-ed25af7857a3,ocd-vote/94834756-0a79-41b7-9781-5eb01eda19b2,other,0
13781cc8-9bf1-4eaa-8627-6255e72cf290,ocd-vote/94834756-0a79-41b7-9781-5eb01eda19b2,no,0
8d9a82f3-4bc0-4b06-86ab-608e1ba0867d,ocd-vote/94834756-0a79-41b7-9781-5eb01eda19b2,yes,13
c2bccfdb-4a22-4638-ba8a-e665d42bf0f5,ocd-vote/18db7431-b6d0-483c-bd11-30f4da84ba40,not voting,3
698fae73-ec17-4ef9-b480-3b35d5e4f15b,ocd-vote/dda2937f-79cc-4b8e-b6d2-1d2b7490090b,not voting,0
ac821e17-fa8e-4ae0-b7de-f04f97f05625,ocd-vote/dda2937f-79cc-4b8e-b6d2-1d2b7490090b,absent,0
e4f9b68e-e273-4960-86dd-3906eee70132,ocd-vote/dda2937f-79cc-4b8e-b6d2-1d2b7490090b,excused,0
6ece538e-a4a4-4800-b53e-1a2a860a914d,ocd-vote/dda2937f-79cc-4b8e-b6d2-1d2b7490090b,other,0
408945fd-4511-4217-b109-214a57727d0e,ocd-vote/dda2937f-79cc-4b8e-b6d2-1d2b7490090b,no,0
46d1590b-fd29-4886-8a80-3b2ce36c6f40,ocd-vote/dda2937f-79cc-4b8e-b6d2-1d2b7490090b,yes,12
ebb79e40-0243-461e-ac2f-bfb3d07bc2bb,ocd-vote/18db7431-b6d0-483c-bd11-30f4da84ba40,absent,0
0f5db25b-3bcf-438c-9be0-7db79ce54dfa,ocd-vote/18db7431-b6d0-483c-bd11-30f4da84ba40,excused,3
6a19400d-a6c5-48aa-b05c-7bc0f5269281,ocd-vote/18db7431-b6d0-483c-bd11-30f4da84ba40,other,1
8841f0a5-7d1f-4021-9e78-1903f4a93e6a,ocd-vote/18db7431-b6d0-483c-bd11-30f4da84ba40,no,1
2cd91e6e-d08d-431c-bf5f-c43ebcbb4bc4,ocd-vote/18db7431-b6d0-483c-bd11-30f4da84ba40,yes,110
dfc9a608-56ba-475b-b1d2-f32e0006afb5,ocd-vote/95d8943a-cf42-41d8-b53f-1c0a9b38941d,not voting,1
b7399560-1d7a-4c9d-b979-08064ee92367,ocd-vote/e121707a-35e8-4a1c-96fb-7ee25f90f19d,not voting,2
87234966-0d00-4102-8541-c22cc4e9ef58,ocd-vote/e121707a-35e8-4a1c-96fb-7ee25f90f19d,absent,0
926ba44f-f4ee-4911-ae0d-13efad1b37f8,ocd-vote/e121707a-35e8-4a1c-96fb-7ee25f90f19d,excused,0
03094020-b0d6-4cf7-9629-c358b6c2c9b7,ocd-vote/e121707a-35e8-4a1c-96fb-7ee25f90f19d,other,0
2fe48503-dfd4-4a26-9efb-1889dc30e564,ocd-vote/e121707a-35e8-4a1c-96fb-7ee25f90f19d,no,0
b6f4bfe2-da36-44d7-9bf3-d48b4ff718c4,ocd-vote/e121707a-35e8-4a1c-96fb-7ee25f90f19d,yes,15
305cfe58-b719-4a42-ba75-5c4c4370d7d4,ocd-vote/eb7a4529-93ab-4086-8d70-44b6cb13e42c,not voting,0
