id,note,url,vote_event_id
60a9c9e4-247c-443b-964d-618fcb3e3d35,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0892_42687.pdf,ocd-vote/1326c673-c42d-4ee9-b746-d57e441de308
5d0760bd-58c2-4bdc-b99d-00467f0e0e60,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB0550_42109.pdf,ocd-vote/cdc9b84c-c9a8-4bc0-a0f3-01f29230e749
a11586c6-42bc-4b8c-871b-9671f80d6038,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400HB0079_43692.pdf,ocd-vote/b4724e08-4a8d-4f3b-a3a6-04a793550b75
a9c31c1f-a691-4d81-9a24-7d4834fbf5fe,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0565_42687.pdf,ocd-vote/da813089-1f1e-452a-b66e-9c16c2491629
f52901f4-e53d-48b5-b471-e037b70700b6,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB0494_42687.pdf,ocd-vote/8bd5f9d4-0de2-49fe-bf3e-47ca71d52397
7feab25a-4f97-4aa8-9911-dc8fab95980d,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB1346HCA1_44546.pdf,ocd-vote/402efdab-340a-485b-ac49-515453486838
cc41bfa3-e510-4385-90c5-e059dcbe941e,,https://ilga.gov/Documents/legislation/votehistory/104/house/committeevotes/10400HB1697SCA1_44741.pdf,ocd-vote/5d281347-fdc7-4449-afef-a509211ced68
04cd890a-e195-421f-8881-bb3426eccc35,,https://ilga.gov/Documents/legislation/votehistory/104/senate/10400HB1368_05222025_054013.pdf,ocd-vote/f71db551-77f0-4c33-bdb4-2b1d88d7a873
97f6f52f-3f5c-4971-a0e2-3b5720a8ad68,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB1555SCA1_41726.pdf,ocd-vote/5c4c46de-5200-40e1-864c-b96f2411182c
1ffa0355-aeb4-4a7b-92d9-b324b45782f4,,https://ilga.gov/Documents/legislation/votehistory/104/senate/committeevotes/10400SB1055_42687.pdf,ocd-vote/d1411273-fd91-4692-a16f-396a3114b05c
